title,nation,polarity,subjectivity
Dolph Heyliger,North American Native,0.10001836547291094,0.43841138659320483
Fear,Turkish,0.03367871017871018,0.48503574203574196
Walloobahl the Bark Lizard,Australian Ethnic,-0.036330409356725143,0.42141812865497086
The Story of Gaygayoma Who Lives up Above,Philippine,0.2158713961775187,0.5540557175251053
The Sparrow and the bush,Ukrainian,0.06198772202190172,0.5354700854700855
Polly's Lover,North American Native,0.009093614718614718,0.44163149350649344
The Song Mead,Nordic,0.023726851851851857,0.621412037037037
Cinderella (Bulgarian version),Bulgarian,0.05823842725934461,0.42828821044546855
"The Story of Urashima Taro, the Fisher Lad",Japanese,0.1617692644712144,0.4930979010157282
The Red Bear,North American Native,0.010961959496442259,0.39143541324575787
The Battle of the Birds,Celtic,0.06579182330827073,0.5068998015873015
The Sugar-Candy House,Belgian,0.1004641908846872,0.4000816993464053
The Farmer and Fortune,Greek,0.17916666666666667,0.3791666666666667
The Peony Lantern,Japanese,0.12417281868728151,0.4939472912303496
The Three Little Birds,German,0.11269919348912404,0.40606848912404475
The Man and the Wooden God (Aesop),Greek,0.1574074074074074,0.4148148148148148
The Owl,German,0.05278441831073411,0.5760029346871453
Tea Tree,New Zealand Native,0.03474175979915776,0.5098963394881764
The Beggar and the Five Muffins,Indian,0.08710699777275864,0.5025276052449963
The Enchanted Princess,Russian,0.16753465835965847,0.552675137475138
The Wise Jackal,Indian,0.17066600787826056,0.5448106555161015
Black Arts,Chinese,0.10665854268216476,0.48615329333833274
The Story of Deidre,Celtic,0.13482893191071624,0.4986617100371752
The Fatal Forget-me-not,North American Native,0.026150793650793647,0.32657539682539677
The Terrible Olli: The Story of an Honest Finn and a Wicked Troll,Finnish,0.07799437811804334,0.38566911173695123
Toads and Diamonds,French,0.1494495210193452,0.6262462797619048
Brother and Sister (Maori tale),Maori,0.2305955762987013,0.5316468253968253
The Three Brothers and the Three Sisters,Albanian,0.044874390701162364,0.34721597300337437
The Disowned Princess,Chinese,0.11975618950338057,0.5441330033886215
Gjizar the Nightingale,Albanian,0.08418454619184544,0.38789549055972433
Clever Maria,Portuguese,0.016662741836352947,0.4831004043967006
The Old Cat and the Young Mouse,French,0.10802139037433155,0.43382352941176466
The Most Precious Fruit,Bulgarian,0.30000000000000004,0.5863425925925926
The Black Slave,Portuguese,0.1315074777502523,0.5337652745456213
A War Between the Birds and the Animals,North American Native,0.027191358024691362,0.38345679012345685
The Six Hungry Beasts,Finnish,0.10495368820755412,0.46364426667261727
Lillekort,French,0.08513919284576067,0.4401690258893647
The Golden Duck: The Story of Prince Raduz and the Faithful Ludmila,Czechoslovak,0.10321936113908169,0.4620489752706251
The Origin of Man,Serbian,0.0375,0.3
The Cock and the Jewel,Greek,0.375,0.6666666666666666
The Wounded Lion,Spanish,0.11295826728045034,0.5342256315671808
The Crystal Casket,Italian,0.08483022736071517,0.49710354855171934
"The Piglet, the Sheep, and the Goat",Greek,-0.13333333333333333,0.6133333333333333
Pilate,Italian,0.02579365079365079,0.3363236961451247
The Best Wish - The Story of Three Brothers and an Angel,Slavic,0.08102644860533205,0.3767541223609186
The Three Tradesmen,Greek,0.46952380952380945,0.540952380952381
The Three Little Men in the Wood,German,0.0938860544217687,0.49590986394557834
The Goose-Girl at the Well,German,0.12818482796122113,0.45122312356916494
"Barbara, the Grazier's Wife",Portuguese,0.1920648620015708,0.5332954317131534
The Crane and the Crow,Australian Ethnic,0.0639751552795031,0.4132505175983436
The Huntman's Son,Irish,0.17627551881730158,0.5041784940531463
The Story of the Unlucky Days,Ukrainian,0.0938517984540712,0.4434768009768011
The Nurse,Japanese,0.03860903314028314,0.5748712998712995
Don Joseph Pear,Italian,0.08290958428826076,0.4079274891774891
The Bargain for the Little Silver Fishes,South African,0.06140102431576195,0.442040629694951
How the Sun Goddess Was Enticed Out of Her Cave,Japanese,0.16994708994708993,0.4510052910052911
St. Joseph in the Forest,German,0.10417153768217596,0.44810225235757173
Up the Top of the Sky and Down to the Bottom of the sea,North American Native,0.08158306916180934,0.4298492517980705
Master of All Masters,English,0.23363636363636361,0.5906060606060607
The Elves (The Shoemaker and the Elves),German,0.11741287094547967,0.5067848516218083
The Twelve Dancing Princesses,French,0.11050747991246156,0.5222180556221148
"The Eagle, the Cat and the Wild Sow",Greek,-0.10809027777777779,0.6481944444444444
The Salt Merchant and His Ass,Greek,0.0824074074074074,0.3460648148148148
The Muddy Cart,Russian,0.1217013888888889,0.5472222222222223
The Goddess of Light,Canadian Native,0.17182167658730155,0.500913318452381
The Clown and the Countrymen,Greek,0.28602651515151506,0.5098106060606061
The First Monkey,Philippine,-0.11381172839506173,0.4765432098765432
The Sleeping Beauty in the Woods,French,0.1559671033983769,0.5293656760949993
The Fox and the Wolf,Arabic,0.03648392758500177,0.548277839781746
"Hans, the Mermaid's Son",Danish,0.0643638250638251,0.44329585969585966
Legend of the Thunder Oak,Scandinavian,0.1310810810810811,0.522972972972973
The Nail,German,0.06624895572263996,0.3794903926482874
The Ramapo Salamander,North American Native,0.08585478158205433,0.4486804407713499
The Three Citrons: The Story of a Prince Who Climbed the Glass Hill,Czechoslovak,0.162869126395708,0.502939961461303
The Twelve Huntsmen,German,0.13731585081585082,0.5624527139527138
Our Lady's Little Glass,German,0.019166666666666672,0.5411111111111111
The Traveller's Adventure,Arabic,0.07386831275720164,0.5464285714285715
Seven Simeons,Russian,0.22532423151429987,0.5415330275698426
The Enchanted Horse,Arabic,0.13351974106140782,0.5371308788947676
The Old Man Made Young Again,German,0.15225177304964535,0.4844883485309016
"The Dog, the Cock and the Fox",Greek,0.1634920634920635,0.476984126984127
Goat-Face,Italian,0.11954222227488649,0.5320582782991544
Puddocky,German,0.12143580298396814,0.476350761878285
"The Mouse, the Frog and the Hawk",Greek,-0.08491452991452993,0.48331196581196584
The Princess of the Brazen Mountain,Polish,0.19647973554223555,0.5096292596292598
The Robber Bridegroom,German,0.06372717434081066,0.45548268398268393
Story of Prince Malandrach and the Princess Salikalla,Russian,0.1579745670995671,0.5179761904761906
The Witch,Russian,0.05988581910751718,0.4883048817011081
How the Five Ancients Became Men,Chinese,0.1033285440613027,0.324904214559387
The World's Beauty,Armenian,0.09330645615220078,0.5100377124845211
What Six Girls with Balloons Told the Gray Man on Horseback,North American Native,0.0031275794912158533,0.32534167852349666
"The Lion, Jupiter and the Elephant",Greek,0.04044117647058826,0.5911764705882353
Billy Duff and the Devil,Irish,0.06732548248852592,0.41688432340606274
Keep it for the Beggar,Indian,0.034607411988364346,0.47056563366087184
The Creation,Philippine,0.2972222222222222,0.4409356725146199
The Sick Stag,Greek,0.018915343915343913,0.5048941798941798
The White Mountains,North American Native,0.05455148071625344,0.4950611225895315
Why the Bananas Belong to the Monkey,Brazilian,0.012253427128427113,0.33351010101010115
The First Liberal Church,North American Native,0.03581002331002331,0.45932400932400935
The Wolf and the Lion,Greek,0.6875,0.35
"The Enchanted Peafowl - The Story of the Golden Apples, the Wicked Dragon, and the Magic Horse",Slavic,0.10618645462641363,0.45528829033602247
The Seven Pigeons,Portuguese,0.13105510337077167,0.5224580033381879
The Ass and the Lapdog,Greek,0.17236467236467237,0.49301994301994295
The Anting-Anting of Manuelito,Philippine,0.11968157181571822,0.49664634146341463
Kalopaling,North American Native,-0.0004130902622281942,0.40910683186545244
How Johnny the Wham Sleeps in Money All the Time and Joe the Wimp Shines and Sees Things,North American Native,0.0797710505456984,0.39517102615694155
Why Brâhmaṇs Cannot Eat in the Dark,Indian,0.09504638218923929,0.4554684601113176
The Three Heads of the Well,English,0.10357924009498812,0.48511123609548834
In the Uttermost Parts of the Sea,Danish,0.19118803418803423,0.4829511599511598
Magwasi,Philippine,0.08265211640211641,0.511415343915344
The Punishment of Greed,Chinese,0.07240214646464646,0.3866914682539684
Fortunatus and His Purse,German,0.18705458357750943,0.4934368009477178
What's the Use of It?,German,0.10097734124968764,0.5025902480511419
Beauty and the Beast,French,0.11487433369486665,0.5718828215497491
"How a Hunter obtained Money from his Friends the Leopard, Goat, Bush Cat, and Cock, and How He Got Out of Repaying Them",Nigerian,0.04123630672926449,0.37078917952157386
"The Lion, the Fox and the Beasts",Greek,-0.037755102040816335,0.348639455782313
The Plague-Swam,Polish,-0.00930650037792897,0.5524187452758882
The Candles of Life: The Story of a Child for Whom Death Stood Godmother,Czechoslovak,0.11429299009355189,0.5658872837524523
The Snake and the Princess,Russian,-0.07929292929292929,0.4222222222222222
The Alaraun,German,0.09440585581889928,0.4697401431097082
The Golden Age,Greek,0.13942879499217528,0.5520802593337807
Rapunzel,German,0.10480467598411142,0.49476275814985493
The Little Red Tortoise,South African,0.04259407505890259,0.40686698041469843
Kara Mustafa the Hero,Turkish,0.011646776646776647,0.4422915772915772
The King of Crocodiles,Indian,0.14828922732873087,0.5346434971838198
The Retreat from Mahopac,North American Native,-0.07073253543841779,0.45260801290213054
The Sister of the Sun,Sami,0.10874739510129129,0.49171388279829825
Tales of the Nisses,Scandinavian,0.09736766183338763,0.40785031873741556
Johnny Gloke,English,0.1185940255731922,0.502826278659612
The Broken Pot,Indian,0.09830827067669175,0.3603383458646617
The Hunter Hackelnberg and the Tut-Osel,German,0.13112606837606838,0.5312991452991452
The Plague-Omen,Polish,-0.04625,0.56875
Rosanella,French,0.19942791005291025,0.5446321097883601
O'Donoghue,Irish,0.14176500619521837,0.5561967861349483
The Heifer and the Ox,Greek,-0.07588383838383837,0.3902777777777778
The Story of Dumalawi,Philippine,0.14815528915528917,0.49433821733821737
How Theseus Fell by His Pride,Greek,0.15789609053497936,0.5483539094650204
Starkad and Bale,Swedish,-0.06551274018379283,0.3569757727652465
The Story of the Three Sons of Hali,French,0.1179698530295958,0.5032930672268906
The City of Fortune,Spanish,0.10218487351650618,0.5140685499307951
The Dwarf People,North American Native,0.023865961199294534,0.44277954144620807
The Farmer and His Sons,Greek,-0.10952380952380951,0.4047619047619047
Why the Heron Has a Crooked Neck,South African,0.014381320404505895,0.5274014336917566
The Maiden who was Promised to the Sun,Albanian,-0.039187467378956765,0.3585021952043229
Passaconaway's Ride to Heaven,North American Native,0.03035714285714286,0.4160714285714286
The Magic Mirror,Portuguese,0.22266302016302014,0.6413020163020163
The Golden Slipper,Ukrainian,0.12410381432987831,0.4618016587431481
The Merchant,Italian,0.09367889756147332,0.5225928112291749
The Dove,Italian,0.12274946227776419,0.5421920008712466
The Bogle,Scottish,0.1421666666666667,0.4136666666666667
Sigurd's Youth,Nordic,0.18718026944320057,0.5156000273672684
The Dog and the Sparrow,German,-0.10648756005898866,0.5246313210598924
The Billy Goat and the King,Indian,-0.03237433862433862,0.5109005291005293
The Horse and His Rider,Greek,-0.2,0.575
The Fate of the Boy Witch,North American Native,0.04358317608317607,0.40756482200926647
Henny-Penny,English,-0.004690220174091144,0.543484383000512
Maid Maleen,German,0.08352238694219823,0.5080319706498948
"Fin MacCumhail, the Seven Brothers, and the King of France",Irish,0.135781797567512,0.4111775922490209
Paperarelloo,Italian,0.0692469986610612,0.4857256979131978
The Story of the Two Sisters Who Were Jealous of Their Younger Sister,Arabic,0.13613433643783435,0.4897786834412344
The Golden Helmet,Dutch,0.14499245732296595,0.5004533790127009
The Miser and the Monkey,French,0.22819548872180453,0.3649624060150376
The Devil and Gipsy,Russian,0.020786553553713172,0.4598912000697714
Aponibolinayen and the Sun,Philippine,0.20234220891829596,0.5676525809134508
The Origin of Stories,North American Native,0.04360348616030434,0.37719172241899523
"The Bird Catcher, the Partridge and the Rooster",Greek,0.045454545454545456,0.31883116883116885
Lord Percy's Dream,North American Native,0.060892857142857144,0.4054761904761906
The Tricks of a Woman,Armenian,-0.16045048701298698,0.6143217893217895
The Tea-Kettle,Japanese,0.25077662069018464,0.5329032984352133
Old Gwilym,Welsh,-0.0344222222222222,0.5237777777777778
"The Lion, the Wolf and the Fox",Greek,0.05433673469387754,0.38027210884353746
Stories About Snakes,German,0.023137350178166503,0.4678976352445739
The Dreamer,Armenian,0.06805230437345393,0.4385590599876315
The Flea and the Man,Greek,-0.03397569444444444,0.45500000000000007
Baldur,Nordic,0.20379062362758024,0.6236989459815547
The Fire-Fly's Lovers,Japanese,0.19272544283413856,0.5704790660225443
The Shepherd and the Jogie,Arabic,0.1534090909090909,0.42386363636363633
Notscha,Chinese,0.11211150765757723,0.4588037034557652
The Four Gifts,French,0.07663159837578444,0.5091279069767444
A Lac of Rupees for a Piece of Advice,Indian,0.09759384626405898,0.4517843071034561
The Death and Burial of Poor-Sparrow,Indian,-0.07755320346844698,0.5806027467364676
The Blue Parrot,French,0.13556286444890547,0.548673326323168
The Blacksmith at Brandywine,North American Native,-0.09070048309178745,0.583816425120773
Why the Sun and the Moon Live in the Sky,Nigerian,0.2516468253968254,0.3922103174603175
Mirza,Armenian,0.09315415732313242,0.5180600624367939
Gudrun,Nordic,0.1556352330958631,0.5113360829896263
The Crab That Played with the Sea,English,0.1507981246597319,0.5029086125514696
Why Old Baboon Has That Kink in His Tail,South African,0.12851842074676423,0.48694396198195594
King Reinhold,German,0.10380315782634345,0.5021018557308883
The Watchful Servant,Portuguese,0.08136621315192742,0.5279705215419501
The Red Skeleton,North American Native,-0.11387681159420292,0.4041304347826087
Teeny-Tiny,English,0.10357142857142856,0.5285714285714286
He Wins Who Waits,Armenian,0.12732743400390473,0.48911096964038187
The Night Before Christmas,North American Native,0.13748722154581527,0.4244126984126984
Loki the Betrayer,Nordic,0.07418498168498168,0.5594200244200247
